sp	lat	lon	alt	sigma_h	sigma_v	fixInfo	epsg
ScanPos196	35.885509660918032	-75.582629076563421	-32.899012800306082	0.014099999330937862	0.013100000098347664	RTK fixed	6319
ScanPos197	35.885632916099937	-75.582699759739299	-32.953768702223897	0.014099999330937862	0.015199999324977398	RTK fixed	6319
ScanPos198	35.885849268107954	-75.582817930890926	-32.729434495791793	0.2199999988079071	0.24999998509883881	RTK float	6319
ScanPos199	35.88606434403868	-75.582902617988154	-32.722362994216383	0.17099998891353607	0.20600000023841858	RTK float	6319
ScanPos200	35.886277424668492	-75.582988995509595	-32.693311762064695	0.14800000190734863	0.18299998342990875	RTK float	6319
ScanPos201	35.886453182148706	-75.583074005825139	-33.027356483973563	0.014099999330937862	0.011500000022351742	RTK fixed	6319
ScanPos202	35.886641079085095	-75.583186573180555	-33.110195268876851	0.014099999330937862	0.011500000022351742	RTK fixed	6319
ScanPos203	35.886844901114792	-75.583321430522744	-33.105715969577432	0.014099999330937862	0.014399999752640724	RTK fixed	6319
ScanPos204	35.887021211056556	-75.583426934692369	-33.088951906189322	0.014099999330937862	0.011299999430775642	RTK fixed	6319
ScanPos205	35.887255039549409	-75.583562619300494	-33.201805271208286	0.014099999330937862	0.011299999430775642	RTK fixed	6319
ScanPos206	35.887469212893272	-75.58368334936948	-33.159422374330461	0.014099999330937862	0.011399999260902405	RTK fixed	6319
ScanPos207	35.88765368316443	-75.583774972340009	-33.126482889987528	0.014099999330937862	0.01269999984651804	RTK fixed	6319
ScanPos208	35.887815591842269	-75.583868774447609	-33.196963753551245	0.014099999330937862	0.012600000016391277	RTK fixed	6319
ScanPos209	35.888009504225138	-75.583985458655533	-33.122303455136716	0.014099999330937862	0.011399999260902405	RTK fixed	6319
ScanPos210	35.888181429765559	-75.584100957257789	-33.023558688350022	0.014099999330937862	0.012199999764561653	RTK fixed	6319
ScanPos211	35.888346945903201	-75.584205095895442	-32.904252463951707	0.014099999330937862	0.012399999424815178	RTK fixed	6319
ScanPos212	35.888541573643181	-75.584299353463749	-33.02851786930114	0.014099999330937862	0.011500000022351742	RTK fixed	6319
ScanPos213	35.888787026787213	-75.584430450793334	-32.997599279507995	0.014099999330937862	0.011500000022351742	RTK fixed	6319
ScanPos214	35.888967046112434	-75.584549411846865	-32.883688699454069	0.014099999330937862	0.011500000022351742	RTK fixed	6319
ScanPos215	35.889186057877183	-75.584655623801567	-32.907075957395136	0.014099999330937862	0.011899999342858791	RTK fixed	6319
ScanPos216	35.889328420822103	-75.584729753522566	-32.917083843611181	0.014099999330937862	0.012299999594688416	RTK fixed	6319
ScanPos217	35.889501366035226	-75.584831217092372	-32.922352334484458	0.014099999330937862	0.012299999594688416	RTK fixed	6319
ScanPos218	35.889644586266158	-75.584907401954965	-32.992197826504707	0.014099999330937862	0.012299999594688416	RTK fixed	6319
ScanPos219	35.889835783115096	-75.585019465629699	-33.004733316600323	0.014099999330937862	0.012299999594688416	RTK fixed	6319
ScanPos220	35.890013600696953	-75.58511681769015	-32.927712120115757	0.014099999330937862	0.016099998727440834	RTK fixed	6319
ScanPos221	35.890199997706119	-75.585211806066468	-33.085678730159998	0.014099999330937862	0.016200000420212746	RTK fixed	6319
ScanPos222	35.890389338016867	-75.585309677204179	-33.120319766923785	0.014099999330937862	0.016300000250339508	RTK fixed	6319
ScanPos223	35.890592870828542	-75.585422855554967	-33.013702015392482	0.014099999330937862	0.01640000008046627	RTK fixed	6319
ScanPos224	35.890758302869173	-75.585501687025939	-33.090046853758395	0.014099999330937862	0.01640000008046627	RTK fixed	6319
ScanPos225	35.890947628412931	-75.585600403062173	-33.117045056074858	0.014099999330937862	0.016499999910593033	RTK fixed	6319
ScanPos226	35.891128701711452	-75.585706089186957	-33.024746495299041	0.014099999330937862	0.016599999740719795	RTK fixed	6319
ScanPos227	35.891254609515023	-75.585772144693721	-33.003253007307649	0.014099999330937862	0.016599999740719795	RTK fixed	6319
ScanPos228	35.891429310213233	-75.585869298503724	-32.928696445189416	0.014099999330937862	0.016699999570846558	RTK fixed	6319
ScanPos229	35.891623459409907	-75.585974639633733	-32.909373634494841	0.014099999330937862	0.016699999570846558	RTK fixed	6319
ScanPos230	35.891848094023075	-75.586084539360812	-33.066932140849531	0.014099999330937862	0.012099999934434891	RTK fixed	6319
ScanPos231	35.8920775527872	-75.586213462047311	-33.088771994225681	0.014099999330937862	0.012099999934434891	RTK fixed	6319
ScanPos232	35.892248730972206	-75.586317200936648	-32.970448886044323	0.014099999330937862	0.013899999670684338	RTK fixed	6319
ScanPos233	35.892388553089653	-75.586404627130875	-32.929855446331203	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos234	35.892549286303066	-75.586500463094552	-32.938986727036536	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos235	35.892710658229653	-75.586591700452942	-32.957249391824007	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos236	35.892887317987515	-75.586679105763452	-33.071367633529007	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos237	35.893050565946069	-75.586773467355158	-33.035781951621175	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos238	35.893220628454628	-75.586873242629835	-32.963895450346172	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos239	35.893415991125067	-75.5869801851007	-33.029807305894792	0.014099999330937862	0.014099999330937862	RTK fixed	6319
ScanPos240	35.893608144844094	-75.587082602668275	-33.160629961639643	0.014099999330937862	0.014099999330937862	RTK fixed	6319
ScanPos241	35.893865414922161	-75.587210103273023	-32.835021434351802	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos242	35.894125113919415	-75.587342952449717	-32.947410667315125	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos243	35.894305967532127	-75.587444329234117	-33.011106002144516	0.014099999330937862	0.013599999248981476	RTK fixed	6319
ScanPos244	35.894478450313322	-75.587539252164547	-33.072321712039411	0.014099999330937862	0.013599999248981476	RTK fixed	6319
ScanPos245	35.894691645632214	-75.58764863684128	-33.086029176600277	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos246	35.894862626212266	-75.587734397356002	-33.083700384944677	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos248	35.89529903924489	-75.587959419520217	-33.254473027773201	0.014099999330937862	0.013700000010430813	RTK fixed	6319
ScanPos249	35.895483846912363	-75.588056499884857	-33.270542520098388	0.014099999330937862	0.013700000010430813	RTK fixed	6319
ScanPos251	35.895488952536276	-75.588081049868947	-32.489308338612318	0.39099997282028198	0.50699996948242188	RTK float	6319
ScanPos252	35.895571535881537	-75.58811416876236	-32.469264380633831	0.28700000047683716	0.37599998712539673	RTK float	6319
ScanPos253	35.895674493871603	-75.588158159763054	-32.579009485431015	0.22499999403953552	0.29899999499320984	RTK float	6319
ScanPos254	35.895792405171655	-75.588214769739665	-32.631141112186015	0.18899999558925629	0.25499999523162842	RTK float	6319
ScanPos255	35.895914803006043	-75.588300555571792	-32.547724662348628	0.19900000095367432	0.26899999380111694	RTK float	6319
ScanPos256	35.896019292220828	-75.588373647338216	-32.645088950172067	0.17199999094009399	0.23499998450279236	RTK float	6319
ScanPos257	35.896134373304939	-75.588462225073783	-32.579228767193854	0.16099998354911804	0.21499998867511749	RTK float	6319
ScanPos258	35.896262277131484	-75.588531868594771	-32.697847066447139	0.15199999511241913	0.19900000095367432	RTK float	6319
ScanPos259	35.896398073291657	-75.588595488826726	-32.763744364492595	0.14699998497962952	0.18899999558925629	RTK float	6319
ScanPos260	35.89660709573127	-75.588680267638523	-35.272004006430507	0.29760000109672546	0.33669999241828918	Single	6319
ScanPos261	35.896792748514137	-75.588790754977282	-34.776404062286019	1.0299999713897705	1.372999906539917	Single	6319
ScanPos262	35.896910331329714	-75.588866756059318	-31.681074315682054	1.6540000438690186	1.6089999675750732	RTK float	6319
ScanPos263	35.897040540664442	-75.588951920402778	-32.744437944144011	0.8410000205039978	0.78700000047683716	RTK float	6319
ScanPos264	35.897168901454386	-75.589034930561908	-33.450588666833937	0.51999998092651367	0.50299996137619019	RTK float	6319
ScanPos265	35.897292865322669	-75.589108664533185	-33.790724948979914	0.35600000619888306	0.35799998044967651	RTK float	6319
ScanPos266	35.897423510569844	-75.589158723932698	-33.871189477853477	0.25200000405311584	0.27300000190734863	RTK float	6319
ScanPos267	35.897546063590063	-75.58921523252377	-33.743397899903357	0.18899999558925629	0.22299998998641968	RTK float	6319
ScanPos268	35.897658220068678	-75.589280545429048	-33.600489140488207	0.15099999308586121	0.19199998676776886	RTK float	6319
ScanPos269	35.897786715364134	-75.589355324768746	-33.463469561189413	0.14099998772144318	0.17199999094009399	RTK float	6319
ScanPos270	35.897911073072031	-75.589434328863504	-33.291150274686515	0.14099998772144318	0.16099998354911804	RTK float	6319
ScanPos271	35.898018046892908	-75.58949513431989	-33.225450422614813	0.14099998772144318	0.15199999511241913	RTK float	6319
ScanPos272	35.898125713905209	-75.589559028191232	-32.962800891138613	0.014099999330937862	0.011399999260902405	RTK fixed	6319
ScanPos273	35.898229798536619	-75.589614810760082	-32.972631691023707	0.014099999330937862	0.012099999934434891	RTK fixed	6319
ScanPos274	35.898380935700949	-75.589703072315871	-32.967355760745704	0.014099999330937862	0.011799999512732029	RTK fixed	6319
ScanPos275	35.898532757094095	-75.589778115313905	-33.0916255004704	0.014099999330937862	0.013700000010430813	RTK fixed	6319
ScanPos276	35.898686780012142	-75.589849690935324	-33.229201693087816	0.014099999330937862	0.01809999905526638	RTK fixed	6319
ScanPos277	35.89889334487787	-75.590025681726118	-32.870745159685612	0.014099999330937862	0.014200000092387199	RTK fixed	6319
ScanPos278	35.899112825617706	-75.59015425218675	-32.914161760360003	0.014099999330937862	0.012000000104308128	RTK fixed	6319
ScanPos279	35.899382863204046	-75.590277880126465	-33.069307638332248	0.014099999330937862	0.012099999934434891	RTK fixed	6319
ScanPos280	35.899591110835459	-75.59037450383056	-33.131565937772393	0.014099999330937862	0.012999999336898327	RTK fixed	6319
ScanPos281	35.899784442379236	-75.590468741767694	-33.154398986138403	0.014099999330937862	0.01549999974668026	RTK fixed	6319
ScanPos282	35.899969064125564	-75.590572249880751	-33.138080690056086	0.014099999330937862	0.014699999243021011	RTK fixed	6319
ScanPos283	35.900180957801524	-75.590688304110301	-33.131304409354925	0.014099999330937862	0.01249999925494194	RTK fixed	6319
ScanPos284	35.900426710531171	-75.590826563777838	-33.093160030432045	0.014099999330937862	0.01249999925494194	RTK fixed	6319
ScanPos285	35.900633834214922	-75.590969094573893	-32.935591344721615	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos286	35.900833540726687	-75.591067354449677	-33.009659539908171	0.014099999330937862	0.01719999872148037	RTK fixed	6319
ScanPos287	35.901106983965313	-75.591222246862145	-32.86916399281472	0.014099999330937862	0.015999998897314072	RTK fixed	6319
ScanPos288	35.901355779745359	-75.591333472681612	-33.057866289280355	0.014099999330937862	0.012799999676644802	RTK fixed	6319
ScanPos289	35.901586119722609	-75.591464767787883	-33.071897155605257	0.014099999330937862	0.012899999506771564	RTK fixed	6319
ScanPos290	35.901828956130778	-75.591610521941902	-33.009454288519919	0.014099999330937862	0.013399999588727951	RTK fixed	6319
ScanPos291	35.902038305083877	-75.591733922300534	-32.984343430958688	0.014099999330937862	0.012899999506771564	RTK fixed	6319
ScanPos292	35.902273629572022	-75.591868608998382	-32.897172085009515	0.014099999330937862	0.014699999243021011	RTK fixed	6319
ScanPos293	35.902456736624011	-75.591963922398563	-32.986517761833966	0.014099999330937862	0.014699999243021011	RTK fixed	6319
ScanPos294	35.902653534638041	-75.592048268430418	-33.184010406024754	0.014099999330937862	0.014800000004470348	RTK fixed	6319
ScanPos295	35.902879607056057	-75.592139774902037	-33.4542824504897	0.014099999330937862	0.014800000004470348	RTK fixed	6319
ScanPos296	35.903133164866581	-75.592274384079658	-33.367218594998121	0.014099999330937862	0.018299998715519905	RTK fixed	6319
ScanPos297	35.903368066327218	-75.592404620166391	-33.311277727596462	0.014099999330937862	0.018400000408291817	RTK fixed	6319
ScanPos298	35.903574832379192	-75.592511826004724	-33.317374151200056	0.014099999330937862	0.014899999834597111	RTK fixed	6319
ScanPos299	35.903779722225359	-75.592622565980648	-33.305304676294327	0.014099999330937862	0.018299998715519905	RTK fixed	6319
ScanPos300	35.903987084849483	-75.59272374334796	-33.387212570756674	0.015799999237060547	0.025100000202655792	RTK fixed	6319
ScanPos301	35.904172747604981	-75.592807287089173	-33.404646999202669	0.015599999576807022	0.024599999189376831	RTK fixed	6319
ScanPos302	35.904444009191792	-75.592933672805643	-33.311754418537021	0.014099999330937862	0.019999999552965164	RTK fixed	6319
ScanPos303	35.904638177154986	-75.593031243903198	-33.289722044952214	0.014099999330937862	0.015199999324977398	RTK fixed	6319
ScanPos304	35.904850736114113	-75.59314310508158	-33.151341166347265	0.014099999330937862	0.014800000004470348	RTK fixed	6319
ScanPos305	35.905070754565081	-75.593254583067193	-33.034774903208017	0.014099999330937862	0.016599999740719795	RTK fixed	6319
ScanPos306	35.905294062230411	-75.593363586812529	-33.119105308316648	0.014099999330937862	0.017400000244379044	RTK fixed	6319
ScanPos307	35.905479758068083	-75.59346069089392	-32.958996950648725	0.016300000250339508	0.024699999019503593	RTK fixed	6319
ScanPos308	35.905712929037172	-75.593574229083416	-32.784290049225092	0.014699999243021011	0.020899999886751175	RTK fixed	6319
ScanPos309	35.905901576190878	-75.593684143536905	-32.714395551010966	0.015999998897314072	0.024199999868869781	RTK fixed	6319
ScanPos365	35.905818660293406	-75.593591247440784	-33.422999824397266	0.15399999916553497	0.17999999225139618	RTK float	6319
ScanPos366	35.906116093967043	-75.593763539149307	-33.44099270645529	0.15399999916553497	0.17199999094009399	RTK float	6319
ScanPos367	35.906623487904106	-75.594069877891002	-33.854883524589241	0.17800000309944153	0.19900000095367432	RTK float	6319
ScanPos368	35.907020897766209	-75.594184363112205	-33.899817164056003	0.23799999058246613	0.24999998509883881	RTK float	6319
ScanPos369	35.907366277698728	-75.594411556298127	-33.312611177563667	0.34399998188018799	0.33299997448921204	RTK float	6319
ScanPos370	35.907689631563962	-75.594619130465006	-32.56537314876914	0.14099998772144318	0.16899999976158142	RTK float	6319
ScanPos371	35.907907604272225	-75.594758475485833	-32.397144074551761	0.14099998772144318	0.14399999380111694	RTK float	6319
ScanPos372	35.908137022241668	-75.594901297132225	-32.133503103628755	0.14099998772144318	0.14800000190734863	RTK float	6319
ScanPos373	35.908338051788732	-75.595005544243961	-32.663801680319011	0.14099998772144318	0.15099999308586121	RTK float	6319
ScanPos374	35.908570660474069	-75.595150492503549	-32.875750840641558	0.014099999330937862	0.013899999670684338	RTK fixed	6319
ScanPos375	35.90882478352912	-75.595303578165485	-32.813188475556672	0.014099999330937862	0.015099999494850636	RTK fixed	6319
ScanPos376	35.909166462002474	-75.595486471805941	-32.68268155772239	0.014999999664723873	0.017400000244379044	RTK fixed	6319
ScanPos377	35.909311548821272	-75.595619509385017	-32.128075490705669	0.20299999415874481	0.25599998235702515	RTK float	6319
ScanPos378	35.90946980153781	-75.595744779526825	-32.144983635284007	0.2199999988079071	0.23199999332427979	RTK float	6319
ScanPos400	35.910116994135308	-75.596007092927891	-31.410982080735266	0.66100001335144043	0.92599993944168091	RTK float	6319
ScanPos401	35.910259876563956	-75.596073598679936	-30.658326891250908	0.39599999785423279	0.56599998474121094	RTK float	6319
ScanPos402	35.910409071747651	-75.596141794524598	-30.801967146806419	0.2800000011920929	0.40599998831748962	RTK float	6319
ScanPos403	35.910556565204665	-75.596211605161272	-30.943175986409187	0.21199999749660492	0.31000000238418579	RTK float	6319
ScanPos404	35.910760026599291	-75.596320557485726	-31.340944124385715	0.17700000107288361	0.25999999046325684	RTK float	6319
ScanPos405	35.910881970524059	-75.596375513004176	-31.706317791715264	0.15699999034404755	0.23100000619888306	RTK float	6319
ScanPos406	35.910980924520892	-75.596470969227894	-32.077497079968452	0.14800000190734863	0.21699997782707214	RTK float	6319
ScanPos407	35.911126298051649	-75.596565146271743	-32.870480888523161	0.014099999330937862	0.012600000016391277	RTK fixed	6319
ScanPos408	35.911210185147148	-75.596641369563272	-32.841484911739826	0.014099999330937862	0.011899999342858791	RTK fixed	6319
ScanPos409	35.91140339207778	-75.596752910779955	-32.981889639981091	0.014099999330937862	0.011799999512732029	RTK fixed	6319
ScanPos410	35.911605511815068	-75.596895250757015	-32.914778717793524	0.014099999330937862	0.011699999682605267	RTK fixed	6319
ScanPos411	35.911813319852847	-75.597010127588675	-32.831803187727928	0.014099999330937862	0.012600000016391277	RTK fixed	6319
ScanPos412	35.912065466304348	-75.59713671878275	-32.867382391355932	0.014099999330937862	0.013199999928474426	RTK fixed	6319
ScanPos413	35.912314876701906	-75.597272868759561	-35.074784576892853	1.1941999197006226	1.7305999994277954	Single	6319
ScanPos414	35.912398582485004	-75.597320549256892	-32.561609516851604	0.65299993753433228	0.76499998569488525	RTK float	6319
ScanPos415	35.912497517635721	-75.597362021786353	-32.263777085579932	0.4519999623298645	0.51800000667572021	RTK float	6319
ScanPos416	35.912590705829061	-75.597405882530623	-32.548673323355615	0.335999995470047	0.38799998164176941	RTK float	6319
ScanPos417	35.912687055492924	-75.597453123260692	-32.884221312589943	0.014099999330937862	0.011099999770522118	RTK fixed	6319
ScanPos418	35.912901276623558	-75.597530227864496	-32.771991120651364	0.014099999330937862	0.01640000008046627	RTK fixed	6319
ScanPos419	35.913110998306763	-75.597643531288	-32.830804095603526	0.014099999330937862	0.016599999740719795	RTK fixed	6319
ScanPos420	35.913299518701287	-75.597761638943794	-32.819430476054549	0.014099999330937862	0.015099999494850636	RTK fixed	6319
ScanPos421	35.913508669525754	-75.597898272553593	-32.911247937940061	0.014099999330937862	0.0139999995008111	RTK fixed	6319
ScanPos422	35.913703131059037	-75.597952253788065	-33.206816376186907	0.014099999330937862	0.018500000238418579	RTK fixed	6319
ScanPos423	35.913970752966357	-75.598125613055771	-33.010189312510192	0.014099999330937862	0.010900000110268593	RTK fixed	6319
ScanPos424	35.91414834303351	-75.59825520397321	-32.652198703959584	0.014099999330937862	0.010599999688565731	RTK fixed	6319
ScanPos425	35.914343029580081	-75.598358393987979	-32.725588363595307	0.014099999330937862	0.011399999260902405	RTK fixed	6319
ScanPos426	35.914549827513696	-75.598454402318353	-32.90271017793566	0.014099999330937862	0.017599999904632568	RTK fixed	6319
ScanPos427	35.914778468259129	-75.598583551939257	-32.660600797273219	0.014099999330937862	0.017599999904632568	RTK fixed	6319
ScanPos428	35.914995585052587	-75.598689325621564	-32.705060880631208	0.014099999330937862	0.015999998897314072	RTK fixed	6319
ScanPos429	35.915267161531233	-75.59885398264781	-32.595777516253293	0.014099999330937862	0.012999999336898327	RTK fixed	6319
ScanPos430	35.915477034823347	-75.598984081568034	-32.664378196932375	0.014099999330937862	0.01809999905526638	RTK fixed	6319
ScanPos431	35.91569066286754	-75.599106086097223	-32.603579390794039	0.014099999330937862	0.015099999494850636	RTK fixed	6319
ScanPos432	35.915950634795344	-75.59925593047798	-32.685355770401657	0.014099999330937862	0.012399999424815178	RTK fixed	6319
ScanPos433	35.916100306540997	-75.599345104132922	-32.674398053437471	0.014099999330937862	0.010999999940395355	RTK fixed	6319
ScanPos434	35.916393726004152	-75.599514143327056	-32.764123709872365	0.014099999330937862	0.010699999518692493	RTK fixed	6319
ScanPos435	35.91667257247277	-75.59967399106246	-32.58315671235323	0.014099999330937862	0.0099999997764825821	RTK fixed	6319
ScanPos436	35.916918219369165	-75.599820662502395	-32.632398945279419	0.014099999330937862	0.011899999342858791	RTK fixed	6319
ScanPos437	35.91714463421954	-75.599928155942337	-32.604121893644333	0.014099999330937862	0.013399999588727951	RTK fixed	6319
ScanPos438	35.917389197276421	-75.600055391365544	-32.507872538641095	0.014099999330937862	0.010599999688565731	RTK fixed	6319
ScanPos439	35.917581148614929	-75.600149912843762	-32.603203926235437	0.014099999330937862	0.010599999688565731	RTK fixed	6319
ScanPos440	35.917834560108517	-75.600305336258941	-32.512522205710411	0.014099999330937862	0.013700000010430813	RTK fixed	6319
ScanPos441	35.918078171080253	-75.600487623448956	-32.492948923259974	0.014099999330937862	0.01679999940097332	RTK fixed	6319
ScanPos442	35.918361467755119	-75.600616304906112	-32.748419139534235	0.014299999922513962	0.02070000022649765	RTK fixed	6319
ScanPos443	35.918642620223672	-75.600729350699325	-32.972709841094911	0.014099999330937862	0.018600000068545341	RTK fixed	6319
ScanPos444	35.969737787369823	-75.629717686463039	-33.836588577367365	1.3269999027252197	1.3619999885559082	RTK float	6319
ScanPos445	35.969593435468894	-75.629641988055369	-33.303891765885055	0.8190000057220459	0.77599996328353882	RTK float	6319
ScanPos446	35.969413458960361	-75.629566735061502	-31.743636050261557	0.51499998569488525	0.4779999852180481	RTK float	6319
ScanPos447	35.969256343168027	-75.629490424423835	-31.548365512862802	0.38599997758865356	0.35999998450279236	RTK float	6319
ScanPos448	35.969064567175003	-75.629387621321001	-31.446307166479528	0.30799999833106995	0.28999999165534973	RTK float	6319
ScanPos449	35.968852231184755	-75.629268815893198	-31.305378017947078	0.25400000810623169	0.24399998784065247	RTK float	6319
ScanPos450	35.968685744762027	-75.629171186872426	-31.332353362813592	0.21799999475479126	0.21399998664855957	RTK float	6319
ScanPos451	35.968573951191878	-75.62911101254312	-31.371078609488904	0.18299998342990875	0.18500000238418579	RTK float	6319
ScanPos452	35.968419186015304	-75.629019201297922	-31.640228530392051	0.16099998354911804	0.1679999977350235	RTK float	6319
ScanPos453	35.968251222523598	-75.62891653649956	-31.700003962032497	0.14900000393390656	0.15599998831748962	RTK float	6319
ScanPos454	35.968080870392818	-75.628813838209652	-31.689695427194238	0.14099998772144318	0.14599999785423279	RTK float	6319
ScanPos455	35.967909704759059	-75.628701996552167	-31.840055361390114	0.14099998772144318	0.14800000190734863	RTK float	6319
